DT,Usage
14526,0.01
14527,0.33
14528,0.43
14529,0.33
14530,0.06
14531,0.03
14532,0.04
14533,0.03
14534,0.01
14535,0.0
14536,0.0
14537,0.01
14538,0.0
14539,0.0
14540,0.0
14541,0.0
14542,0.0
14543,0.0
14544,0.0
14545,0.0
14546,0.0
14547,0.0
14548,0.0
14601,0.0
14602,0.0
14603,0.0
14604,0.0
14605,0.0
14606,0.0
14607,0.0
14608,0.0
14609,0.0
14610,0.0
14611,0.0
14612,0.0
14613,0.0
14614,0.0
14615,0.01
14616,0.03
14617,0.23
14618,0.33
14619,0.4
14620,0.47
14621,0.51
14622,0.54
14623,0.29
14624,0.02
14625,0.4
14626,0.58
14627,0.56
14628,0.39
14629,0.38
14630,0.09
14631,0.02
14632,0.02
14633,0.01
14634,0.01
14635,0.0
14636,0.0
14637,0.0
14638,0.0
14639,0.0
14640,0.0
14641,0.0
14642,0.01
14643,0.0
14644,0.0
14645,0.0
14646,0.0
14647,0.0
14648,0.0
14701,0.0
14702,0.0
14703,0.0
14704,0.0
14705,0.0
14706,0.0
14707,0.0
14708,0.0
14709,0.0
14710,0.0
14711,0.0
14712,0.0
14713,0.0
14714,0.0
14715,0.01
14716,0.02
14717,0.25
14718,0.33
14719,0.41
14720,0.46
14721,0.52
14722,0.12
14723,0.25
14724,0.21
14725,0.41
14726,0.33
14727,0.56
14728,0.52
14729,0.36
14730,0.11
14731,0.03
14732,0.05
14733,0.04
14734,0.03
14735,0.01
14736,0.0
14737,0.0
14738,0.0
14739,0.0
14740,0.0
14741,0.0
14742,0.0
14743,0.0
14744,0.0
14745,0.0
14746,0.0
14747,0.0
14748,0.0
14801,0.0
14802,0.0
14803,0.0
14804,0.0
14805,0.0
14806,0.01
14807,0.0
14808,0.0
14809,0.0
14810,0.0
14811,0.0
14812,0.0
14813,0.0
14814,0.0
14815,0.04
14816,0.07
14817,0.21
14818,0.31
14819,0.39
14820,0.22
14821,0.36
14822,0.37
14823,0.52
14824,0.23
14825,0.05
14826,0.12
14827,0.21
14828,0.11
14829,0.15
14830,0.08
14831,0.11
14832,0.08
14833,0.02
14834,0.01
14835,0.0
14836,0.0
14837,0.0
14838,0.0
14839,0.01
14840,0.0
14841,0.0
14842,0.0
14843,0.0
14844,0.0
14845,0.0
14846,0.0
14847,0.0
14848,0.0
14901,0.0
14902,0.0
14903,0.0
14904,0.0
14905,0.0
14906,0.0
14907,0.0
14908,0.0
14909,0.0
14910,0.0
14911,0.0
14912,0.0
14913,0.0
14914,0.0
14915,0.01
14916,0.03
14917,0.23
14918,0.31
14919,0.38
14920,0.44
14921,0.47
14922,0.44
14923,0.36
14924,0.55
14925,0.57
14926,0.56
14927,0.53
14928,0.21
14929,0.28
14930,0.06
14931,0.03
14932,0.03
14933,0.02
14934,0.01
14935,0.0
14936,0.0
14937,0.0
14938,0.0
14939,0.0
14940,0.0
14941,0.0
14942,0.0
14943,0.0
14944,0.0
14945,0.0
14946,0.0
14947,0.0
14948,0.0
15001,0.0
15002,0.0
15003,0.01
15004,0.0
15005,0.0
15006,0.0
15007,0.0
15008,0.0
15009,0.0
15010,0.0
15011,0.0
15012,0.0
15013,0.0
15014,0.0
15015,0.02
15016,0.03
15017,0.24
15018,0.33
15019,0.41
15020,0.46
15021,0.5
15022,0.51
15023,0.45
15024,0.07
15025,0.48
15026,0.57
15027,0.5
15028,0.17
15029,0.42
15030,0.11
15031,0.01
15032,0.02
15033,0.02
15034,0.01
15035,0.01
15036,0.0
15037,0.0
15038,0.0
15039,0.0
15040,0.0
15041,0.0
15042,0.0
15043,0.0
15044,0.0
15045,0.0
15046,0.0
15047,0.0
15048,0.0
15101,0.0
15102,0.0
15103,0.0
15104,0.0
15105,0.0
15106,0.0
15107,0.0
15108,0.0
15109,0.0
15110,0.0
15111,0.0
15112,0.0
15113,0.0
15114,0.01
15115,0.01
15116,0.04
15117,0.25
15118,0.33
15119,0.41
15120,0.47
15121,0.53
15122,0.56
15123,0.58
15124,0.6
15125,0.6
15126,0.59
15127,0.57
15128,0.56
15129,0.44
15130,0.13
15131,0.01
15132,0.03
15133,0.01
15134,0.02
15135,0.0
15136,0.0
15137,0.0
15138,0.0
15139,0.0
15140,0.0
15141,0.0
15142,0.0
15143,0.0
15144,0.0
15145,0.0
15146,0.0
15147,0.0
15148,0.0
15201,0.0
15202,0.0
15203,0.0
15204,0.0
15205,0.0
15206,0.0
15207,0.0
15208,0.0
15209,0.0
15210,0.0
15211,0.0
15212,0.0
15213,0.01
15214,0.0
15215,0.01
15216,0.04
15217,0.26
15218,0.34
15219,0.38
15220,0.47
15221,0.52
15222,0.54
15223,0.56
15224,0.57
15225,0.57
15226,0.58
15227,0.56
15228,0.54
15229,0.44
15230,0.13
15231,0.09
15232,0.07
15233,0.06
15234,0.03
15235,0.0
15236,0.0
15237,0.0
15238,0.0
15239,0.0
15240,0.0
15241,0.0
15242,0.0
15243,0.0
15244,0.0
15245,0.0
15246,0.0
15247,0.0
15248,0.0
15301,0.0
15302,0.0
15303,0.0
15304,0.0
15305,0.0
15306,0.0
15307,0.0
15308,0.0
15309,0.0
15310,0.0
15311,0.0
15312,0.0
15313,0.01
15314,0.0
15315,0.01
15316,0.04
15317,0.09
15318,0.06
15319,0.14
15320,0.14
15321,0.21
15322,0.21
15323,0.12
15324,0.13
15325,0.23
15326,0.17
15327,0.09
15328,0.09
15329,0.11
15330,0.11
15331,0.11
15332,0.09
15333,0.07
15334,0.04
15335,0.01
15336,0.0
15337,0.0
15338,0.0
15339,0.0
15340,0.0
15341,0.0
15342,0.0
15343,0.0
15344,0.0
15345,0.0
15346,0.0
15347,0.0
15348,0.0
15401,0.01
15402,0.0
15403,0.0
15404,0.0
15405,0.0
15406,0.0
15407,0.0
15408,0.0
15409,0.0
15410,0.0
15411,0.0
15412,0.0
15413,0.0
15414,0.0
15415,0.01
15416,0.04
15417,0.26
15418,0.34
15419,0.41
15420,0.47
15421,0.52
15422,0.54
15423,0.57
15424,0.58
15425,0.55
15426,0.57
15427,0.56
15428,0.41
15429,0.41
15430,0.12
15431,0.03
15432,0.03
15433,0.02
15434,0.01
15435,0.0
15436,0.0
15437,0.0
15438,0.0
15439,0.0
15440,0.0
15441,0.0
15442,0.0
15443,0.0
15444,0.0
15445,0.0
15446,0.0
15447,0.0
15448,0.0
15501,0.0
15502,0.0
15503,0.0
15504,0.0
15505,0.0
15506,0.0
15507,0.0
15508,0.01
15509,0.0
15510,0.0
15511,0.0
15512,0.0
15513,0.0
15514,0.01
15515,0.02
15516,0.05
15517,0.26
15518,0.34
15519,0.4
15520,0.35
15521,0.28
15522,0.07
15523,0.0
15524,0.07
15525,0.14
15526,0.03
15527,0.23
15528,0.0
15529,0.0
15530,0.0
15531,0.02
15532,0.01
15533,0.0
15534,0.01
15535,0.0
15536,0.0
15537,0.0
15538,0.0
15539,0.0
15540,0.0
15541,0.0
15542,0.0
15543,0.0
15544,0.0
15545,0.0
15546,0.0
15547,0.0
15548,0.0
15601,0.0
15602,0.0
15603,0.0
15604,0.0
15605,0.0
15606,0.0
15607,0.0
15608,0.0
15609,0.0
15610,0.0
15611,0.0
15612,0.0
15613,0.0
15614,0.01
15615,0.03
15616,0.06
15617,0.19
15618,0.3
15619,0.2
15620,0.21
15621,0.28
15622,0.49
15623,0.29
15624,0.38
15625,0.52
15626,0.41
15627,0.25
15628,0.19
15629,0.3
15630,0.16
15631,0.03
15632,0.03
15633,0.03
15634,0.01
15635,0.0
15636,0.0
15637,0.0
15638,0.0
15639,0.0
15640,0.0
15641,0.0
15642,0.0
15643,0.0
15644,0.0
15645,0.0
15646,0.0
15647,0.01
15648,0.0
15701,0.0
15702,0.0
15703,0.0
15704,0.0
15705,0.0
15706,0.0
15707,0.0
15708,0.0
15709,0.0
15710,0.0
15711,0.0
15712,0.0
15713,0.0
15714,0.0
15715,0.01
15716,0.06
15717,0.23
15718,0.28
15719,0.38
15720,0.44
15721,0.54
15722,0.56
15723,0.34
15724,0.15
15725,0.11
15726,0.54
15727,0.57
15728,0.47
15729,0.34
15730,0.23
15731,0.05
15732,0.06
15733,0.04
15734,0.01
15735,0.01
15736,0.0
15737,0.0
15738,0.0
15739,0.0
15740,0.0
15741,0.0
15742,0.0
15743,0.0
15744,0.0
15745,0.0
15746,0.0
15747,0.0
15748,0.0
15801,0.0
15802,0.0
15803,0.0
15804,0.0
15805,0.0
15806,0.0
15807,0.0
15808,0.0
15809,0.0
15810,0.0
15811,0.0
15812,0.0
15813,0.0
15814,0.01
15815,0.02
15816,0.06
15817,0.27
15818,0.36
15819,0.42
15820,0.48
15821,0.53
15822,0.53
15823,0.56
15824,0.59
15825,0.6
15826,0.59
15827,0.59
15828,0.56
15829,0.48
15830,0.25
15831,0.06
15832,0.07
15833,0.05
15834,0.01
15835,0.0
15836,0.0
15837,0.0
15838,0.01
15839,0.0
15840,0.0
15841,0.0
15842,0.0
15843,0.0
15844,0.0
15845,0.0
15846,0.0
15847,0.0
15848,0.0
15901,0.0
15902,0.0
15903,0.0
15904,0.0
15905,0.0
15906,0.0
15907,0.0
15908,0.0
15909,0.0
15910,0.0
15911,0.0
15912,0.0
15913,0.0
15914,0.01
15915,0.02
15916,0.09
15917,0.22
15918,0.31
15919,0.41
15920,0.46
15921,0.51
15922,0.53
15923,0.57
15924,0.42
15925,0.29
15926,0.26
15927,0.3
15928,0.5
15929,0.47
15930,0.25
15931,0.05
15932,0.05
15933,0.04
15934,0.02
15935,0.01
15936,0.0
15937,0.0
15938,0.0
15939,0.0
15940,0.0
15941,0.0
15942,0.0
15943,0.0
15944,0.0
15945,0.0
15946,0.0
15947,0.0
15948,0.0
16001,0.0
16002,0.0
16003,0.0
16004,0.0
16005,0.0
16006,0.0
16007,0.0
16008,0.01
16009,0.0
16010,0.0
16011,0.0
16012,0.0
16013,0.0
16014,0.01
16015,0.03
16016,0.08
16017,0.24
16018,0.33
16019,0.24
16020,0.23
16021,0.11
16022,0.19
16023,0.17
16024,0.15
16025,0.42
16026,0.19
16027,0.46
16028,0.38
16029,0.46
16030,0.26
16031,0.07
16032,0.06
16033,0.05
16034,0.03
16035,0.01
16036,0.0
16037,0.0
16038,0.0
16039,0.0
16040,0.0
16041,0.0
16042,0.0
16043,0.0
16044,0.0
16045,0.0
16046,0.0
16047,0.0
16048,0.0
16101,0.0
16102,0.0
16103,0.0
16104,0.0
16105,0.0
16106,0.0
16107,0.0
16108,0.0
16109,0.0
16110,0.0
16111,0.0
16112,0.0
16113,0.0
16114,0.0
16115,0.04
16116,0.09
16117,0.25
16118,0.29
16119,0.41
16120,0.46
16121,0.5
16122,0.34
16123,0.06
16124,0.02
16125,0.22
16126,0.19
16127,0.08
16128,0.09
16129,0.21
16130,0.08
16131,0.06
16132,0.01
16133,0.05
16134,0.04
16135,0.01
16136,0.0
16137,0.0
16138,0.0
16139,0.0
16140,0.0
16141,0.0
16142,0.0
16143,0.0
16144,0.0
16145,0.0
16146,0.0
16147,0.0
16148,0.0
16201,0.0
16202,0.0
16203,0.0
16204,0.0
16205,0.0
16206,0.0
16207,0.0
16208,0.0
16209,0.0
16210,0.0
16211,0.0
16212,0.0
16213,0.0
16214,0.01
16215,0.03
16216,0.07
16217,0.11
16218,0.12
16219,0.31
16220,0.14
16221,0.15
16222,0.37
16223,0.43
16224,0.36
16225,0.29
16226,0.27
16227,0.38
16228,0.11
16229,0.16
16230,0.06
16231,0.08
16232,0.08
16233,0.06
16234,0.02
16235,0.0
16236,0.0
16237,0.0
16238,0.0
16239,0.0
16240,0.0
16241,0.0
16242,0.0
16243,0.0
16244,0.0
16245,0.0
16246,0.0
16247,0.01
16248,0.0
16301,0.0
16302,0.0
16303,0.0
16304,0.0
16305,0.0
16306,0.0
16307,0.0
16308,0.0
16309,0.0
16310,0.0
16311,0.0
16312,0.0
16313,0.0
16314,0.0
16315,0.01
16316,0.05
16317,0.08
16318,0.06
16319,0.06
16320,0.09
16321,0.14
16322,0.1
16323,0.04
16324,0.04
16325,0.11
16326,0.1
16327,0.11
16328,0.11
16329,0.1
16330,0.08
16331,0.03
16332,0.02
16333,0.01
16334,0.01
16335,0.0
16336,0.0
16337,0.0
16338,0.0
16339,0.0
16340,0.0
16341,0.0
16342,0.0
16343,0.0
16344,0.0
16345,0.0
16346,0.0
16347,0.0
16348,0.0
16401,0.0
16402,0.0
16403,0.0
16404,0.0
16405,0.0
16406,0.0
16407,0.0
16408,0.0
16409,0.0
16410,0.0
16411,0.0
16412,0.0
16413,0.0
16414,0.0
16415,0.01
16416,0.03
16417,0.03
16418,0.06
16419,0.07
16420,0.08
16421,0.11
16422,0.11
16423,0.17
16424,0.13
16425,0.23
16426,0.19
16427,0.12
16428,0.09
16429,0.06
16430,0.12
16431,0.12
16432,0.08
16433,0.04
16434,0.01
16435,0.0
16436,0.0
16437,0.0
16438,0.0
16439,0.0
16440,0.0
16441,0.0
16442,0.0
16443,0.0
16444,0.0
16445,0.0
16446,0.01
16447,0.0
16448,0.0
16501,0.0
16502,0.0
16503,0.0
16504,0.0
16505,0.0
16506,0.0
16507,0.0
16508,0.0
16509,0.0
16510,0.0
16511,0.0
16512,0.0
16513,0.0
16514,0.0
16515,0.0
16516,0.01
16517,0.01
16518,0.02
16519,0.05
16520,0.08
16521,0.08
16522,0.12
16523,0.1
16524,0.08
16525,0.07
16526,0.12
16527,0.12
16528,0.09
16529,0.07
16530,0.06
16531,0.09
16532,0.13
16533,0.07
16534,0.03
16535,0.0
16536,0.0
16537,0.01
16538,0.0
16539,0.0
16540,0.0
16541,0.0
16542,0.0
16543,0.0
16544,0.0
16545,0.0
16546,0.0
16547,0.0
16548,0.0
16601,0.0
16602,0.0
16603,0.0
16604,0.0
16605,0.0
16606,0.0
16607,0.0
16608,0.0
16609,0.0
16610,0.0
16611,0.0
16612,0.0
16613,0.0
16614,0.01
16615,0.02
16616,0.09
16617,0.28
16618,0.36
16619,0.44
16620,0.49
16621,0.54
16622,0.57
16623,0.6
16624,0.61
16625,0.61
16626,0.6
16627,0.58
16628,0.56
16629,0.51
16630,0.32
16631,0.18
16632,0.15
16633,0.1
16634,0.02
16635,0.01
16636,0.0
16637,0.0
16638,0.0
16639,0.0
16640,0.0
16641,0.0
16642,0.0
16643,0.0
16644,0.0
16645,0.0
16646,0.0
16647,0.0
16648,0.0
16701,0.0
16702,0.0
16703,0.0
16704,0.0
16705,0.0
16706,0.0
16707,0.0
16708,0.0
16709,0.0
16710,0.0
16711,0.0
16712,0.0
16713,0.0
16714,0.01
16715,0.03
16716,0.09
16717,0.29
16718,0.38
16719,0.44
16720,0.49
16721,0.54
16722,0.57
16723,0.59
16724,0.6
16725,0.36
16726,0.51
16727,0.17
16728,0.07
16729,0.09
16730,0.14
16731,0.09
16732,0.07
16733,0.03
16734,0.03
16735,0.01
16736,0.0
16737,0.0
16738,0.0
16739,0.01
16740,0.0
16741,0.0
16742,0.0
16743,0.0
16744,0.0
16745,0.0
16746,0.0
16747,0.0
16748,0.0
16801,0.0
16802,0.0
16803,0.0
16804,0.0
16805,0.0
16806,0.0
16807,0.0
16808,0.0
16809,0.0
16810,0.0
16811,0.0
16812,0.0
16813,0.0
16814,0.01
16815,0.04
16816,0.11
16817,0.29
16818,0.38
16819,0.44
16820,0.42
16821,0.46
16822,0.41
16823,0.54
16824,0.39
16825,0.49
16826,0.33
16827,0.15
16828,0.16
16829,0.26
16830,0.2
16831,0.11
16832,0.11
16833,0.1
16834,0.01
16835,0.01
16836,0.0
16837,0.0
16838,0.0
16839,0.0
16840,0.0
16841,0.0
16842,0.0
16843,0.0
16844,0.0
16845,0.0
16846,0.0
16847,0.0
16848,0.0
16901,0.0
16902,0.0
16903,0.0
16904,0.0
16905,0.0
16906,0.0
16907,0.0
16908,0.0
16909,0.0
16910,0.0
16911,0.0
16912,0.0
16913,0.0
16914,0.01
16915,0.03
16916,0.11
16917,0.29
16918,0.34
16919,0.44
16920,0.5
16921,0.54
16922,0.57
16923,0.27
16924,0.47
16925,0.61
16926,0.6
16927,0.59
16928,0.56
16929,0.36
16930,0.26
16931,0.17
16932,0.18
16933,0.12
16934,0.01
16935,0.01
16936,0.0
16937,0.0
16938,0.0
16939,0.0
16940,0.0
16941,0.0
16942,0.0
16943,0.0
16944,0.0
16945,0.0
16946,0.0
16947,0.0
16948,0.0
17001,0.0
17002,0.0
17003,0.0
17004,0.0
17005,0.0
17006,0.0
17007,0.0
17008,0.0
17009,0.0
17010,0.0
17011,0.0
17012,0.0
17013,0.01
17014,0.02
17015,0.05
17016,0.09
17017,0.12
17018,0.15
17019,0.31
17020,0.45
17021,0.47
17022,0.41
17023,0.39
17024,0.3
17025,0.18
17026,0.11
17027,0.14
17028,0.09
17029,0.14
17030,0.07
17031,0.04
17032,0.03
17033,0.01
17034,0.0
17035,0.0
17036,0.0
17037,0.0
17038,0.0
17039,0.0
17040,0.01
17041,0.0
17042,0.0
17043,0.0
17044,0.0
17045,0.0
17046,0.0
17047,0.0
17048,0.0
17101,0.0
17102,0.0
17103,0.0
17104,0.0
17105,0.0
17106,0.0
17107,0.0
17108,0.0
17109,0.0
17110,0.0
17111,0.0
17112,0.0
17113,0.0
17114,0.02
17115,0.03
17116,0.12
17117,0.31
17118,0.31
17119,0.24
17120,0.22
17121,0.17
17122,0.07
17123,0.39
17124,0.57
17125,0.56
17126,0.53
17127,0.53
17128,0.54
17129,0.13
17130,0.06
17131,0.11
17132,0.11
17133,0.03
17134,0.03
17135,0.01
17136,0.0
17137,0.0
17138,0.0
17139,0.0
17140,0.0
17141,0.0
17142,0.0
17143,0.0
17144,0.0
17145,0.0
17146,0.0
17147,0.0
17148,0.0
17201,0.0
17202,0.0
17203,0.0
17204,0.0
17205,0.0
17206,0.0
17207,0.0
17208,0.0
17209,0.0
17210,0.0
17211,0.0
17212,0.0
17213,0.0
17214,0.01
17215,0.03
17216,0.12
17217,0.31
17218,0.39
17219,0.46
17220,0.51
17221,0.55
17222,0.57
17223,0.59
17224,0.6
17225,0.57
17226,0.59
17227,0.57
17228,0.56
17229,0.52
17230,0.42
17231,0.23
17232,0.24
17233,0.15
17234,0.01
17235,0.01
17236,0.0
17237,0.0
17238,0.0
17239,0.0
17240,0.0
17241,0.0
17242,0.0
17243,0.0
17244,0.0
17245,0.0
17246,0.0
17247,0.0
17248,0.0
17301,0.0
17302,0.0
17303,0.0
17304,0.0
17305,0.0
17306,0.0
17307,0.0
17308,0.0
17309,0.0
17310,0.0
17311,0.0
17312,0.0
17313,0.01
17314,0.04
17315,0.06
17316,0.12
17317,0.31
17318,0.38
17319,0.43
17320,0.44
17321,0.46
17322,0.54
17323,0.45
17324,0.48
17325,0.41
17326,0.55
17327,0.56
17328,0.49
17329,0.32
17330,0.32
17331,0.21
17332,0.17
17333,0.12
17334,0.04
17335,0.01
17336,0.0
17337,0.0
17338,0.0
17339,0.0
17340,0.0
17341,0.0
17342,0.0
17343,0.0
17344,0.0
17345,0.0
17346,0.0
17347,0.0
17348,0.0
17401,0.0
17402,0.0
17403,0.0
17404,0.0
17405,0.0
17406,0.0
17407,0.0
17408,0.0
17409,0.0
17410,0.0
17411,0.0
17412,0.01
17413,0.0
17414,0.01
17415,0.05
17416,0.09
17417,0.07
17418,0.16
17419,0.28
17420,0.29
17421,0.36
17422,0.42
17423,0.44
17424,0.21
17425,0.51
17426,0.51
17427,0.26
17428,0.13
17429,0.28
17430,0.24
17431,0.21
17432,0.03
17433,0.06
17434,0.04
17435,0.01
17436,0.0
17437,0.0
17438,0.0
17439,0.0
17440,0.0
17441,0.0
17442,0.0
17443,0.0
17444,0.0
17445,0.0
17446,0.0
17447,0.0
17448,0.0
17501,0.0
17502,0.0
17503,0.0
17504,0.0
17505,0.0
17506,0.0
17507,0.0
17508,0.0
17509,0.0
17510,0.0
17511,0.0
17512,0.0
17513,0.0
17514,0.01
17515,0.02
17516,0.12
17517,0.08
17518,0.12
17519,0.17
17520,0.09
17521,0.04
17522,0.03
17523,0.02
17524,0.03
17525,0.06
17526,0.04
17527,0.06
17528,0.04
17529,0.02
17530,0.07
17531,0.04
17532,0.02
17533,0.03
17534,0.01
17535,0.0
17536,0.0
17537,0.0
17538,0.0
17539,0.0
17540,0.0
17541,0.0
17542,0.0
17543,0.0
17544,0.0
17545,0.0
17546,0.0
17547,0.0
17548,0.0
17601,0.0
17602,0.0
17603,0.0
17604,0.0
17605,0.0
17606,0.0
17607,0.0
17608,0.0
17609,0.0
17610,0.0
17611,0.0
17612,0.0
17613,0.0
17614,0.01
17615,0.02
17616,0.07
17617,0.12
17618,0.21
17619,0.17
17620,0.34
17621,0.44
17622,0.56
17623,0.29
17624,0.29
17625,0.16
17626,0.41
17627,0.51
17628,0.39
17629,0.23
17630,0.41
17631,0.31
17632,0.29
17633,0.19
17634,0.02
17635,0.0
17636,0.0
17637,0.0
17638,0.0
17639,0.0
17640,0.0
17641,0.0
17642,0.0
17643,0.0
17644,0.0
17645,0.0
17646,0.0
17647,0.0
17648,0.0
17701,0.0
17702,0.0
17703,0.0
17704,0.0
17705,0.0
17706,0.0
17707,0.0
17708,0.0
17709,0.0
17710,0.0
17711,0.0
17712,0.01
17713,0.01
17714,0.06
17715,0.1
17716,0.17
17717,0.24
17718,0.33
17719,0.43
17720,0.39
17721,0.35
17722,0.53
17723,0.36
17724,0.43
17725,0.43
17726,0.5
17727,0.54
17728,0.22
17729,0.46
17730,0.42
17731,0.35
17732,0.3
17733,0.2
17734,0.04
17735,0.01
17736,0.0
17737,0.0
17738,0.0
17739,0.0
17740,0.0
17741,0.0
17742,0.0
17743,0.0
17744,0.0
17745,0.0
17746,0.0
17747,0.0
17748,0.0
17801,0.0
17802,0.0
17803,0.0
17804,0.0
17805,0.0
17806,0.0
17807,0.0
17808,0.0
17809,0.0
17810,0.0
17811,0.0
17812,0.0
17813,0.01
17814,0.02
17815,0.03
17816,0.17
17817,0.3
17818,0.34
17819,0.47
17820,0.42
17821,0.06
17822,0.01
17823,0.03
17824,0.4
17825,0.61
17826,0.61
17827,0.59
17828,0.53
17829,0.38
17830,0.48
17831,0.2
17832,0.09
17833,0.07
17834,0.01
17835,0.01
17836,0.0
17837,0.0
17838,0.0
17839,0.0
17840,0.0
17841,0.0
17842,0.0
17843,0.0
17844,0.0
17845,0.0
17846,0.0
17847,0.0
17848,0.0
17901,0.0
17902,0.0
17903,0.0
17904,0.0
17905,0.0
17906,0.0
17907,0.0
17908,0.0
17909,0.0
17910,0.0
17911,0.0
17912,0.0
17913,0.0
17914,0.02
17915,0.03
17916,0.17
17917,0.32
17918,0.4
17919,0.46
17920,0.51
17921,0.56
17922,0.58
17923,0.61
17924,0.61
17925,0.61
17926,0.61
17927,0.58
17928,0.56
17929,0.53
17930,0.47
17931,0.38
17932,0.31
17933,0.21
17934,0.04
17935,0.01
17936,0.01
17937,0.0
17938,0.0
17939,0.0
17940,0.0
17941,0.0
17942,0.0
17943,0.0
17944,0.0
17945,0.0
17946,0.0
17947,0.0
17948,0.0
18001,0.0
18002,0.0
18003,0.0
18004,0.0
18005,0.0
18006,0.0
18007,0.0
18008,0.0
18009,0.0
18010,0.0
18011,0.0
18012,0.0
18013,0.01
18014,0.03
18015,0.08
18016,0.17
18017,0.29
18018,0.29
18019,0.31
18020,0.36
18021,0.39
18022,0.33
18023,0.17
18024,0.22
18025,0.19
18026,0.31
18027,0.34
18028,0.41
18029,0.33
18030,0.17
18031,0.12
18032,0.1
18033,0.06
18034,0.03
18035,0.01
18036,0.0
18037,0.0
18038,0.0
18039,0.0
18040,0.0
18041,0.0
18042,0.0
18043,0.0
18044,0.0
18045,0.0
18046,0.0
18047,0.0
18048,0.0
18101,0.0
18102,0.0
18103,0.0
18104,0.0
18105,0.0
18106,0.0
18107,0.0
18108,0.0
18109,0.0
18110,0.0
18111,0.0
18112,0.0
18113,0.01
18114,0.04
18115,0.04
18116,0.12
18117,0.3
18118,0.38
18119,0.32
18120,0.22
18121,0.27
18122,0.37
18123,0.28
18124,0.42
18125,0.21
18126,0.54
18127,0.42
18128,0.33
18129,0.27
18130,0.33
18131,0.06
18132,0.08
18133,0.04
18134,0.02
18135,0.0
18136,0.0
18137,0.0
18138,0.0
18139,0.0
18140,0.0
18141,0.0
18142,0.0
18143,0.0
18144,0.0
18145,0.0
18146,0.0
18147,0.01
18148,0.0
18201,0.0
18202,0.0
18203,0.0
18204,0.0
18205,0.0
18206,0.0
18207,0.0
18208,0.0
18209,0.0
18210,0.0
18211,0.0
18212,0.0
18213,0.01
18214,0.03
18215,0.04
18216,0.19
18217,0.33
18218,0.39
18219,0.45
18220,0.49
18221,0.53
18222,0.55
18223,0.56
18224,0.58
18225,0.57
18226,0.56
18227,0.56
18228,0.54
18229,0.51
18230,0.29
18231,0.14
18232,0.16
18233,0.02
18234,0.04
18235,0.0
18236,0.0
18237,0.0
18238,0.0
18239,0.0
18240,0.0
18241,0.0
18242,0.0
18243,0.0
18244,0.0
18245,0.0
18246,0.0
18247,0.0
18248,0.0
18301,0.0
18302,0.0
18303,0.0
18304,0.0
18305,0.0
18306,0.0
18307,0.0
18308,0.0
18309,0.0
18310,0.0
18311,0.0
18312,0.0
18313,0.02
18314,0.04
18315,0.09
18316,0.17
18317,0.31
18318,0.4
18319,0.42
18320,0.41
18321,0.49
18322,0.37
18323,0.46
18324,0.31
18325,0.59
18326,0.46
18327,0.56
18328,0.41
18329,0.37
18330,0.38
18331,0.36
18332,0.31
18333,0.23
18334,0.07
18335,0.01
18336,0.0
18337,0.01
18338,0.0
18339,0.0
18340,0.0
18341,0.0
18342,0.0
18343,0.0
18344,0.0
18345,0.0
18346,0.0
18347,0.0
18348,0.0
18401,0.0
18402,0.0
18403,0.0
18404,0.0
18405,0.0
18406,0.0
18407,0.0
18408,0.0
18409,0.0
18410,0.0
18411,0.0
18412,0.0
18413,0.01
18414,0.01
18415,0.02
18416,0.03
18417,0.04
18418,0.06
18419,0.06
18420,0.13
18421,0.14
18422,0.21
18423,0.17
18424,0.13
18425,0.1
18426,0.13
18427,0.11
18428,0.29
18429,0.09
18430,0.12
18431,0.17
18432,0.21
18433,0.08
18434,0.05
18435,0.02
18436,0.0
18437,0.0
18438,0.0
18439,0.0
18440,0.0
18441,0.0
18442,0.0
18443,0.0
18444,0.0
18445,0.0
18446,0.0
18447,0.0
18448,0.0
18501,0.0
18502,0.0
18503,0.0
18504,0.0
18505,0.0
18506,0.0
18507,0.0
18508,0.0
18509,0.0
18510,0.0
18511,0.0
18512,0.0
18513,0.02
18514,0.04
18515,0.06
18516,0.21
18517,0.31
18518,0.39
18519,0.45
18520,0.24
18521,0.52
18522,0.55
18523,0.03
18524,0.05
18525,0.53
18526,0.57
18527,0.57
18528,0.55
18529,0.31
18530,0.28
18531,0.12
18532,0.01
18533,0.24
18534,0.12
18535,0.01
18536,0.0
18537,0.0
18538,0.0
18539,0.0
18540,0.0
18541,0.0
18542,0.0
18543,0.0
18544,0.0
18545,0.0
18546,0.0
18547,0.0
18548,0.0
18601,0.0
18602,0.0
18603,0.0
18604,0.0
18605,0.0
18606,0.0
18607,0.0
18608,0.0
18609,0.0
18610,0.0
18611,0.0
18612,0.0
18613,0.01
18614,0.03
18615,0.04
18616,0.25
18617,0.34
18618,0.31
18619,0.44
18620,0.51
18621,0.52
18622,0.44
18623,0.48
18624,0.37
18625,0.28
18626,0.32
18627,0.54
18628,0.44
18629,0.38
18630,0.38
18631,0.23
18632,0.16
18633,0.14
18634,0.11
18635,0.03
18636,0.0
18637,0.0
18638,0.0
18639,0.0
18640,0.0
18641,0.0
18642,0.0
18643,0.0
18644,0.0
18645,0.0
18646,0.0
18647,0.0
18648,0.0
18701,0.0
18702,0.0
18703,0.0
18704,0.0
18705,0.0
18706,0.0
18707,0.0
18708,0.0
