DT,Usage
50931,0.12
50932,0.09
50933,0.05
50934,0.03
50935,0.01
50936,0.0
50937,0.0
50938,0.0
50939,0.0
50940,0.0
50941,0.0
50942,0.0
50943,0.0
50944,0.0
50945,0.0
50946,0.0
50947,0.0
50948,0.0
51001,0.0
51002,0.0
51003,0.0
51004,0.0
51005,0.0
51006,0.0
51007,0.0
51008,0.0
51009,0.0
51010,0.0
51011,0.0
51012,0.0
51013,0.0
51014,0.0
51015,0.02
51016,0.08
51017,0.13
51018,0.23
51019,0.39
51020,0.28
51021,0.44
51022,0.49
51023,0.33
51024,0.33
51025,0.2
51026,0.25
51027,0.24
51028,0.1
51029,0.09
51030,0.14
51031,0.13
51032,0.08
51033,0.04
51034,0.02
51035,0.0
51036,0.0
51037,0.0
51038,0.0
51039,0.0
51040,0.0
51041,0.0
51042,0.0
51043,0.0
51044,0.0
51045,0.0
51046,0.0
51047,0.0
51048,0.0
51101,0.0
51102,0.0
51103,0.0
51104,0.0
51105,0.0
51106,0.0
51107,0.0
51108,0.0
51109,0.0
51110,0.0
51111,0.0
51112,0.0
51113,0.0
51114,0.0
51115,0.01
51116,0.04
51117,0.18
51118,0.28
51119,0.38
51120,0.24
51121,0.16
51122,0.14
51123,0.07
51124,0.16
51125,0.28
51126,0.18
51127,0.51
51128,0.31
51129,0.38
51130,0.11
51131,0.03
51132,0.03
51133,0.03
51134,0.01
51135,0.0
51136,0.0
51137,0.0
51138,0.0
51139,0.0
51140,0.0
51141,0.0
51142,0.0
51143,0.0
51144,0.0
51145,0.0
51146,0.0
51147,0.0
51148,0.0
51201,0.0
51202,0.0
51203,0.0
51204,0.0
51205,0.0
51206,0.0
51207,0.0
51208,0.0
51209,0.0
51210,0.0
51211,0.0
51212,0.0
51213,0.01
51214,0.0
51215,0.01
51216,0.06
51217,0.08
51218,0.15
51219,0.26
51220,0.18
51221,0.12
51222,0.11
51223,0.11
51224,0.07
51225,0.07
51226,0.07
51227,0.07
51228,0.09
51229,0.12
51230,0.07
51231,0.04
51232,0.04
51233,0.0
51234,0.0
51235,0.0
51236,0.0
51237,0.0
51238,0.0
51239,0.0
51240,0.0
51241,0.0
51242,0.0
51243,0.0
51244,0.0
51245,0.0
51246,0.0
51247,0.0
51248,0.0
51301,0.0
51302,0.0
51303,0.0
51304,0.0
51305,0.0
51306,0.0
51307,0.01
51308,0.0
51309,0.0
51310,0.0
51311,0.0
51312,0.0
51313,0.0
51314,0.0
51315,0.01
51316,0.03
51317,0.09
51318,0.12
51319,0.17
51320,0.2
51321,0.33
51322,0.34
51323,0.31
51324,0.52
51325,0.33
51326,0.49
51327,0.56
51328,0.23
51329,0.38
51330,0.09
51331,0.05
51332,0.04
51333,0.03
51334,0.01
51335,0.0
51336,0.0
51337,0.0
51338,0.0
51339,0.0
51340,0.0
51341,0.0
51342,0.0
51343,0.0
51344,0.0
51345,0.0
51346,0.0
51347,0.0
51348,0.0
51401,0.0
51402,0.0
51403,0.0
51404,0.0
51405,0.0
51406,0.0
51407,0.0
51408,0.0
51409,0.0
51410,0.0
51411,0.0
51412,0.0
51413,0.0
51414,0.01
51415,0.02
51416,0.03
51417,0.04
51418,0.09
51419,0.09
51420,0.25
51421,0.21
51422,0.4
51423,0.27
51424,0.13
51425,0.09
51426,0.03
51427,0.03
51428,0.14
51429,0.22
51430,0.09
51431,0.09
51432,0.05
51433,0.03
51434,0.01
51435,0.0
51436,0.0
51437,0.0
51438,0.0
51439,0.0
51440,0.0
51441,0.0
51442,0.0
51443,0.0
51444,0.0
51445,0.0
51446,0.0
51447,0.0
51448,0.0
51501,0.0
51502,0.0
51503,0.0
51504,0.0
51505,0.0
51506,0.0
51507,0.0
51508,0.0
51509,0.0
51510,0.0
51511,0.0
51512,0.0
51513,0.0
51514,0.01
51515,0.05
51516,0.04
51517,0.16
51518,0.13
51519,0.35
51520,0.15
51521,0.21
51522,0.41
51523,0.16
51524,0.38
51525,0.51
51526,0.48
51527,0.33
51528,0.26
51529,0.21
51530,0.1
51531,0.12
51532,0.06
51533,0.06
51534,0.03
51535,0.01
51536,0.0
51537,0.0
51538,0.0
51539,0.0
51540,0.0
51541,0.0
51542,0.0
51543,0.0
51544,0.0
51545,0.0
51546,0.0
51547,0.0
51548,0.0
51601,0.0
51602,0.0
51603,0.0
51604,0.0
51605,0.0
51606,0.0
51607,0.0
51608,0.0
51609,0.0
51610,0.0
51611,0.0
51612,0.0
51613,0.0
51614,0.0
51615,0.05
51616,0.05
51617,0.17
51618,0.3
51619,0.38
51620,0.46
51621,0.41
51622,0.31
51623,0.35
51624,0.26
51625,0.29
51626,0.26
51627,0.44
51628,0.11
51629,0.21
51630,0.18
51631,0.14
51632,0.11
51633,0.01
51634,0.01
51635,0.0
51636,0.0
51637,0.0
51638,0.0
51639,0.0
51640,0.0
51641,0.0
51642,0.0
51643,0.0
51644,0.0
51645,0.01
51646,0.0
51647,0.0
51648,0.0
51701,0.0
51702,0.0
51703,0.0
51704,0.0
51705,0.0
51706,0.0
51707,0.0
51708,0.0
51709,0.0
51710,0.0
51711,0.0
51712,0.0
51713,0.0
51714,0.01
51715,0.04
51716,0.09
51717,0.14
51718,0.34
51719,0.38
51720,0.42
51721,0.42
51722,0.42
51723,0.15
51724,0.3
51725,0.19
51726,0.29
51727,0.2
51728,0.16
51729,0.18
51730,0.15
51731,0.12
51732,0.07
51733,0.06
51734,0.04
51735,0.0
51736,0.0
51737,0.0
51738,0.0
51739,0.0
51740,0.0
51741,0.0
51742,0.0
51743,0.0
51744,0.0
51745,0.0
51746,0.0
51747,0.0
51748,0.0
51801,0.0
51802,0.0
51803,0.0
51804,0.0
51805,0.0
51806,0.0
51807,0.0
51808,0.0
51809,0.0
51810,0.0
51811,0.0
51812,0.0
51813,0.0
51814,0.01
51815,0.01
51816,0.04
51817,0.1
51818,0.18
51819,0.28
51820,0.38
51821,0.52
51822,0.26
51823,0.33
51824,0.34
51825,0.33
51826,0.41
51827,0.44
51828,0.48
51829,0.24
51830,0.13
51831,0.04
51832,0.05
51833,0.04
51834,0.01
51835,0.0
51836,0.0
51837,0.0
51838,0.0
51839,0.0
51840,0.0
51841,0.0
51842,0.0
51843,0.0
51844,0.0
51845,0.0
51846,0.0
51847,0.0
51848,0.0
51901,0.0
51902,0.0
51903,0.0
51904,0.0
51905,0.0
51906,0.0
51907,0.0
51908,0.0
51909,0.0
51910,0.0
51911,0.0
51912,0.0
51913,0.0
51914,0.01
51915,0.01
51916,0.04
51917,0.25
51918,0.34
51919,0.4
51920,0.24
51921,0.32
51922,0.28
51923,0.36
51924,0.28
51925,0.46
51926,0.46
51927,0.44
51928,0.5
51929,0.44
51930,0.16
51931,0.03
51932,0.03
51933,0.02
51934,0.01
51935,0.0
51936,0.0
51937,0.0
51938,0.01
51939,0.0
51940,0.0
51941,0.0
51942,0.0
51943,0.0
51944,0.0
51945,0.0
51946,0.0
51947,0.0
51948,0.0
52001,0.0
52002,0.0
52003,0.0
52004,0.0
52005,0.0
52006,0.0
52007,0.0
52008,0.0
52009,0.0
52010,0.0
52011,0.0
52012,0.0
52013,0.0
52014,0.0
52015,0.02
52016,0.04
52017,0.26
52018,0.34
52019,0.42
52020,0.47
52021,0.51
52022,0.49
52023,0.47
52024,0.53
52025,0.58
52026,0.53
52027,0.52
52028,0.54
52029,0.49
52030,0.21
52031,0.03
52032,0.03
52033,0.02
52034,0.01
52035,0.0
52036,0.0
52037,0.0
52038,0.0
52039,0.0
52040,0.0
52041,0.0
52042,0.0
52043,0.0
52044,0.0
52045,0.0
52046,0.0
52047,0.0
52048,0.0
52101,0.0
52102,0.0
52103,0.0
52104,0.0
52105,0.0
52106,0.0
52107,0.0
52108,0.0
52109,0.0
52110,0.0
52111,0.0
52112,0.0
52113,0.0
52114,0.01
52115,0.01
52116,0.04
52117,0.17
52118,0.12
52119,0.19
52120,0.3
52121,0.19
52122,0.47
52123,0.41
52124,0.42
52125,0.31
52126,0.39
52127,0.52
52128,0.49
52129,0.39
52130,0.22
52131,0.04
52132,0.04
52133,0.03
52134,0.02
52135,0.0
52136,0.0
52137,0.0
52138,0.0
52139,0.0
52140,0.0
52141,0.0
52142,0.0
52143,0.0
52144,0.0
52145,0.0
52146,0.0
52147,0.0
52148,0.0
52201,0.0
52202,0.0
52203,0.0
52204,0.0
52205,0.0
52206,0.0
52207,0.0
52208,0.0
52209,0.0
52210,0.0
52211,0.0
52212,0.0
52213,0.0
52214,0.0
52215,0.02
52216,0.08
52217,0.11
52218,0.12
52219,0.17
52220,0.2
52221,0.43
52222,0.41
52223,0.13
52224,0.29
52225,0.17
52226,0.1
52227,0.07
52228,0.07
52229,0.07
52230,0.11
52231,0.08
52232,0.04
52233,0.04
52234,0.02
52235,0.01
52236,0.0
52237,0.0
52238,0.0
52239,0.0
52240,0.0
52241,0.0
52242,0.0
52243,0.0
52244,0.0
52245,0.0
52246,0.0
52247,0.0
52248,0.0
52301,0.0
52302,0.0
52303,0.0
52304,0.0
52305,0.0
52306,0.0
52307,0.0
52308,0.0
52309,0.0
52310,0.0
52311,0.0
52312,0.0
52313,0.0
52314,0.02
52315,0.07
52316,0.1
52317,0.19
52318,0.19
52319,0.29
52320,0.29
52321,0.28
52322,0.24
52323,0.46
52324,0.54
52325,0.3
52326,0.19
52327,0.41
52328,0.24
52329,0.43
52330,0.24
52331,0.06
52332,0.04
52333,0.03
52334,0.02
52335,0.0
52336,0.0
52337,0.0
52338,0.0
52339,0.0
52340,0.0
52341,0.0
52342,0.0
52343,0.01
52344,0.0
52345,0.0
52346,0.0
52347,0.0
52348,0.0
52401,0.0
52402,0.0
52403,0.0
52404,0.0
52405,0.0
52406,0.0
52407,0.0
52408,0.0
52409,0.0
52410,0.0
52411,0.0
52412,0.0
52413,0.0
52414,0.01
52415,0.03
52416,0.06
52417,0.26
52418,0.31
52419,0.33
52420,0.44
52421,0.38
52422,0.4
52423,0.44
52424,0.54
52425,0.42
52426,0.47
52427,0.53
52428,0.47
52429,0.36
52430,0.25
52431,0.07
52432,0.07
52433,0.04
52434,0.01
52435,0.01
52436,0.0
52437,0.0
52438,0.0
52439,0.0
52440,0.0
52441,0.0
52442,0.0
52443,0.0
52444,0.0
52445,0.0
52446,0.0
52447,0.0
52448,0.0
52501,0.0
52502,0.0
52503,0.0
52504,0.0
52505,0.0
52506,0.0
52507,0.0
52508,0.0
52509,0.0
52510,0.0
52511,0.0
52512,0.0
52513,0.0
52514,0.01
52515,0.04
52516,0.06
52517,0.16
52518,0.11
52519,0.17
52520,0.23
52521,0.4
52522,0.25
52523,0.33
52524,0.25
52525,0.18
52526,0.13
52527,0.17
52528,0.49
52529,0.39
52530,0.31
52531,0.1
52532,0.06
52533,0.05
52534,0.03
52535,0.01
52536,0.0
52537,0.0
52538,0.0
52539,0.0
52540,0.01
52541,0.0
52542,0.0
52543,0.0
52544,0.0
52545,0.0
52546,0.0
52547,0.0
52548,0.0
52601,0.0
52602,0.0
52603,0.0
52604,0.0
52605,0.0
52606,0.0
52607,0.0
52608,0.0
52609,0.0
52610,0.0
52611,0.0
52612,0.0
52613,0.0
52614,0.01
52615,0.03
52616,0.06
52617,0.21
52618,0.31
52619,0.32
52620,0.24
52621,0.42
52622,0.09
52623,0.38
52624,0.11
52625,0.17
52626,0.54
52627,0.46
52628,0.51
52629,0.45
52630,0.24
52631,0.09
52632,0.07
52633,0.04
52634,0.03
52635,0.01
52636,0.0
52637,0.0
52638,0.0
52639,0.0
52640,0.0
52641,0.0
52642,0.0
52643,0.0
52644,0.0
52645,0.0
52646,0.0
52647,0.0
52648,0.0
52701,0.0
52702,0.0
52703,0.0
52704,0.0
52705,0.0
52706,0.0
52707,0.0
52708,0.0
52709,0.0
52710,0.0
52711,0.0
52712,0.0
52713,0.01
52714,0.01
52715,0.06
52716,0.11
52717,0.12
52718,0.18
52719,0.34
52720,0.25
52721,0.41
52722,0.43
52723,0.44
52724,0.46
52725,0.26
52726,0.39
52727,0.16
52728,0.32
52729,0.12
52730,0.22
52731,0.09
52732,0.08
52733,0.06
52734,0.04
52735,0.01
52736,0.0
52737,0.0
52738,0.0
52739,0.0
52740,0.0
52741,0.0
52742,0.0
52743,0.0
52744,0.0
52745,0.0
52746,0.0
52747,0.0
52748,0.0
52801,0.0
52802,0.0
52803,0.0
52804,0.0
52805,0.0
52806,0.0
52807,0.0
52808,0.0
52809,0.0
52810,0.0
52811,0.0
52812,0.0
52813,0.0
52814,0.01
52815,0.04
52816,0.05
52817,0.05
52818,0.08
52819,0.06
52820,0.15
52821,0.12
52822,0.12
52823,0.26
52824,0.24
52825,0.33
52826,0.39
52827,0.19
52828,0.26
52829,0.3
52830,0.24
52831,0.17
52832,0.09
52833,0.04
52834,0.04
52835,0.01
52836,0.0
52837,0.0
52838,0.0
52839,0.0
52840,0.0
52841,0.0
52842,0.0
52843,0.0
52844,0.0
52845,0.0
52846,0.0
52847,0.0
52848,0.0
52901,0.0
52902,0.0
52903,0.0
52904,0.0
52905,0.0
52906,0.0
52907,0.0
52908,0.0
52909,0.0
52910,0.0
52911,0.0
52912,0.0
52913,0.0
52914,0.03
52915,0.06
52916,0.08
52917,0.14
52918,0.28
52919,0.42
52920,0.48
52921,0.26
52922,0.18
52923,0.26
52924,0.51
52925,0.37
52926,0.59
52927,0.39
52928,0.52
52929,0.51
52930,0.34
52931,0.15
52932,0.12
52933,0.06
52934,0.01
52935,0.01
52936,0.0
52937,0.0
52938,0.0
52939,0.0
52940,0.0
52941,0.0
52942,0.0
52943,0.0
52944,0.0
52945,0.0
52946,0.0
52947,0.0
52948,0.0
53001,0.0
53002,0.0
53003,0.0
53004,0.0
53005,0.0
53006,0.0
53007,0.0
53008,0.0
53009,0.0
53010,0.0
53011,0.0
53012,0.0
53013,0.0
53014,0.01
53015,0.03
53016,0.07
53017,0.27
53018,0.36
53019,0.42
53020,0.47
53021,0.52
53022,0.55
53023,0.57
53024,0.57
53025,0.59
53026,0.58
53027,0.56
53028,0.54
53029,0.49
53030,0.32
53031,0.17
53032,0.1
53033,0.09
53034,0.02
53035,0.0
53036,0.0
53037,0.0
53038,0.0
53039,0.0
53040,0.0
53041,0.01
53042,0.0
53043,0.0
53044,0.0
53045,0.0
53046,0.0
53047,0.0
53048,0.0
53101,0.0
53102,0.0
53103,0.0
53104,0.0
53105,0.0
53106,0.0
53107,0.0
53108,0.0
53109,0.0
53110,0.0
53111,0.0
53112,0.0
53113,0.0
53114,0.01
53115,0.04
53116,0.07
53117,0.19
53118,0.23
53119,0.31
53120,0.49
53121,0.49
53122,0.47
53123,0.54
53124,0.57
53125,0.33
53126,0.38
53127,0.53
53128,0.49
53129,0.46
53130,0.29
53131,0.14
53132,0.06
53133,0.05
53134,0.03
53135,0.01
53136,0.01
53137,0.0
53138,0.0
53139,0.0
53140,0.0
53141,0.0
53142,0.0
53143,0.0
53144,0.0
53145,0.0
53146,0.0
53147,0.0
53148,0.0
53201,0.0
53202,0.0
53203,0.0
53204,0.0
53205,0.0
53206,0.0
53207,0.0
53208,0.0
53209,0.0
53210,0.0
53211,0.0
53212,0.0
53213,0.0
53214,0.03
53215,0.03
53216,0.08
53217,0.27
53218,0.33
53219,0.42
53220,0.38
53221,0.49
53222,0.53
53223,0.54
53224,0.55
53225,0.5
53226,0.51
53227,0.53
53228,0.52
53229,0.46
53230,0.29
53231,0.18
53232,0.07
53233,0.04
53234,0.02
53235,0.0
53236,0.0
53237,0.0
53238,0.0
53239,0.0
53240,0.01
53241,0.0
53242,0.0
53243,0.0
53244,0.0
53245,0.0
53246,0.0
53247,0.0
53248,0.0
53301,0.0
53302,0.0
53303,0.0
53304,0.0
53305,0.0
53306,0.0
53307,0.0
53308,0.0
53309,0.0
53310,0.0
53311,0.0
53312,0.0
53313,0.0
53314,0.01
53315,0.03
53316,0.07
53317,0.28
53318,0.36
53319,0.42
53320,0.49
53321,0.49
53322,0.56
53323,0.57
53324,0.58
53325,0.59
53326,0.59
53327,0.53
53328,0.53
53329,0.38
53330,0.23
53331,0.21
53332,0.16
53333,0.04
53334,0.03
53335,0.01
53336,0.0
53337,0.0
53338,0.0
53339,0.0
53340,0.01
53341,0.0
53342,0.0
53343,0.0
53344,0.0
53345,0.0
53346,0.0
53347,0.0
53348,0.0
53401,0.0
53402,0.0
53403,0.0
53404,0.0
53405,0.0
53406,0.0
53407,0.0
53408,0.0
53409,0.0
53410,0.0
53411,0.0
53412,0.0
53413,0.0
53414,0.01
53415,0.02
53416,0.03
53417,0.04
53418,0.23
53419,0.12
53420,0.07
53421,0.11
53422,0.17
53423,0.32
53424,0.19
53425,0.22
53426,0.09
53427,0.07
53428,0.19
53429,0.21
53430,0.14
53431,0.14
53432,0.09
53433,0.1
53434,0.03
53435,0.01
53436,0.0
53437,0.0
53438,0.0
53439,0.0
53440,0.0
53441,0.0
53442,0.01
53443,0.0
53444,0.0
53445,0.0
53446,0.0
53447,0.0
53448,0.0
53501,0.0
53502,0.0
53503,0.0
53504,0.0
53505,0.0
53506,0.0
53507,0.0
53508,0.0
53509,0.0
53510,0.0
53511,0.0
53512,0.0
53513,0.0
53514,0.0
53515,0.0
53516,0.01
53517,0.03
53518,0.04
53519,0.03
53520,0.04
53521,0.07
53522,0.1
53523,0.08
53524,0.09
53525,0.11
53526,0.17
53527,0.12
53528,0.07
53529,0.06
53530,0.19
53531,0.17
53532,0.13
53533,0.09
53534,0.03
53535,0.01
53536,0.0
53537,0.0
53538,0.0
53539,0.0
53540,0.0
53541,0.0
53542,0.0
53543,0.0
53544,0.0
53545,0.0
53546,0.0
53547,0.0
53548,0.0
53601,0.0
53602,0.0
53603,0.0
53604,0.0
53605,0.0
53606,0.0
53607,0.0
53608,0.0
53609,0.0
53610,0.0
53611,0.0
53612,0.0
53613,0.0
53614,0.01
53615,0.03
53616,0.09
53617,0.31
53618,0.39
53619,0.46
53620,0.53
53621,0.56
53622,0.61
53623,0.63
53624,0.63
53625,0.54
53626,0.61
53627,0.51
53628,0.35
53629,0.36
53630,0.11
53631,0.05
53632,0.07
53633,0.05
53634,0.04
53635,0.01
53636,0.0
53637,0.0
53638,0.0
53639,0.0
53640,0.0
53641,0.0
53642,0.0
53643,0.0
53644,0.0
53645,0.0
53646,0.0
53647,0.0
53648,0.0
53701,0.0
53702,0.0
53703,0.0
53704,0.0
53705,0.0
53706,0.0
53707,0.0
53708,0.0
53709,0.0
53710,0.0
53711,0.0
53712,0.0
53713,0.01
53714,0.01
53715,0.02
53716,0.11
53717,0.3
53718,0.39
53719,0.46
53720,0.51
53721,0.56
53722,0.51
53723,0.58
53724,0.44
53725,0.56
53726,0.47
53727,0.43
53728,0.27
53729,0.33
53730,0.27
53731,0.08
53732,0.05
53733,0.04
53734,0.04
53735,0.01
53736,0.0
53737,0.0
53738,0.0
53739,0.0
53740,0.0
53741,0.0
53742,0.0
53743,0.0
53744,0.01
53745,0.0
53746,0.0
53747,0.0
53748,0.0
53801,0.0
53802,0.0
53803,0.0
53804,0.0
53805,0.0
53806,0.0
53807,0.0
53808,0.0
53809,0.0
53810,0.0
53811,0.0
53812,0.0
53813,0.0
53814,0.02
53815,0.04
53816,0.13
53817,0.31
53818,0.39
53819,0.41
53820,0.01
53821,0.11
53822,0.55
53823,0.4
53824,0.43
53825,0.54
53826,0.4
53827,0.44
53828,0.53
53829,0.29
53830,0.28
53831,0.24
53832,0.24
53833,0.16
53834,0.02
53835,0.01
53836,0.0
53837,0.0
53838,0.0
53839,0.0
53840,0.0
53841,0.0
53842,0.0
53843,0.0
53844,0.0
53845,0.0
53846,0.0
53847,0.0
53848,0.0
53901,0.0
53902,0.0
53903,0.0
53904,0.0
53905,0.0
53906,0.0
53907,0.0
53908,0.0
53909,0.0
53910,0.0
53911,0.0
53912,0.0
53913,0.01
53914,0.02
53915,0.03
53916,0.12
53917,0.31
53918,0.38
53919,0.33
53920,0.45
53921,0.54
53922,0.57
53923,0.58
53924,0.59
53925,0.59
53926,0.59
53927,0.57
53928,0.54
53929,0.51
53930,0.44
53931,0.27
53932,0.26
53933,0.16
53934,0.02
53935,0.01
53936,0.0
53937,0.0
53938,0.0
53939,0.0
53940,0.0
53941,0.0
53942,0.0
53943,0.0
53944,0.0
53945,0.0
53946,0.0
53947,0.0
53948,0.0
54001,0.0
54002,0.0
54003,0.0
54004,0.0
54005,0.0
54006,0.0
54007,0.0
54008,0.0
54009,0.0
54010,0.0
54011,0.0
54012,0.0
54013,0.01
54014,0.01
54015,0.03
54016,0.13
54017,0.31
54018,0.39
54019,0.46
54020,0.5
54021,0.54
54022,0.56
54023,0.59
54024,0.54
54025,0.36
54026,0.59
54027,0.57
54028,0.54
54029,0.51
54030,0.42
54031,0.23
54032,0.16
54033,0.18
54034,0.01
54035,0.01
54036,0.0
54037,0.0
54038,0.0
54039,0.0
54040,0.0
54041,0.0
54042,0.0
54043,0.0
54044,0.0
54045,0.0
54046,0.0
54047,0.0
54048,0.0
54101,0.0
54102,0.0
54103,0.0
54104,0.0
54105,0.0
54106,0.0
54107,0.0
54108,0.0
54109,0.0
54110,0.0
54111,0.0
54112,0.0
54113,0.01
54114,0.01
54115,0.05
54116,0.09
54117,0.27
54118,0.2
54119,0.13
54120,0.41
54121,0.51
54122,0.35
54123,0.49
54124,0.39
54125,0.49
54126,0.46
54127,0.52
54128,0.54
54129,0.51
54130,0.25
54131,0.04
54132,0.23
54133,0.17
54134,0.03
54135,0.01
54136,0.0
54137,0.0
54138,0.0
54139,0.0
54140,0.0
54141,0.0
54142,0.0
54143,0.0
54144,0.0
54145,0.0
54146,0.0
54147,0.0
54148,0.0
54201,0.0
54202,0.0
54203,0.0
54204,0.0
54205,0.0
54206,0.0
54207,0.0
54208,0.0
54209,0.0
54210,0.0
54211,0.0
54212,0.0
54213,0.01
54214,0.02
54215,0.03
54216,0.14
54217,0.3
54218,0.38
54219,0.44
54220,0.47
54221,0.25
54222,0.33
54223,0.4
54224,0.61
54225,0.29
54226,0.17
54227,0.49
54228,0.52
54229,0.51
54230,0.42
54231,0.15
54232,0.06
54233,0.09
54234,0.04
54235,0.03
54236,0.0
54237,0.0
54238,0.0
54239,0.0
54240,0.0
54241,0.0
54242,0.0
54243,0.0
54244,0.0
54245,0.0
54246,0.0
54247,0.0
54248,0.0
54301,0.0
54302,0.0
54303,0.0
54304,0.0
54305,0.0
54306,0.0
54307,0.0
54308,0.0
54309,0.0
54310,0.0
54311,0.0
54312,0.0
54313,0.01
54314,0.03
54315,0.04
54316,0.14
54317,0.29
54318,0.36
54319,0.43
54320,0.44
54321,0.51
54322,0.55
54323,0.57
54324,0.57
54325,0.59
54326,0.56
54327,0.56
54328,0.54
54329,0.51
54330,0.39
54331,0.24
54332,0.27
54333,0.08
54334,0.06
54335,0.03
54336,0.0
54337,0.0
54338,0.0
54339,0.0
54340,0.0
54341,0.0
54342,0.0
54343,0.0
54344,0.0
54345,0.0
54346,0.0
54347,0.0
54348,0.0
54401,0.0
54402,0.0
54403,0.0
54404,0.0
54405,0.0
54406,0.0
54407,0.0
54408,0.0
54409,0.0
54410,0.0
54411,0.0
54412,0.0
54413,0.01
54414,0.05
54415,0.09
54416,0.17
54417,0.24
54418,0.31
54419,0.41
54420,0.42
54421,0.48
54422,0.52
54423,0.54
54424,0.56
54425,0.57
54426,0.56
54427,0.56
54428,0.51
54429,0.47
54430,0.41
54431,0.3
54432,0.25
54433,0.08
54434,0.05
54435,0.01
54436,0.0
54437,0.0
54438,0.0
54439,0.0
54440,0.0
54441,0.0
54442,0.01
54443,0.0
54444,0.0
54445,0.0
54446,0.0
54447,0.0
54448,0.0
54501,0.0
54502,0.0
54503,0.0
54504,0.0
54505,0.0
54506,0.0
54507,0.0
54508,0.0
54509,0.0
54510,0.0
54511,0.0
54512,0.0
54513,0.01
54514,0.04
54515,0.06
54516,0.14
54517,0.27
54518,0.3
54519,0.29
54520,0.34
54521,0.21
54522,0.33
54523,0.42
54524,0.46
54525,0.59
54526,0.59
54527,0.56
54528,0.54
54529,0.51
54530,0.38
54531,0.21
54532,0.21
54533,0.16
54534,0.05
54535,0.01
54536,0.0
54537,0.0
54538,0.0
54539,0.0
54540,0.0
54541,0.0
54542,0.0
54543,0.0
54544,0.0
54545,0.0
54546,0.0
54547,0.0
54548,0.0
54601,0.0
54602,0.0
54603,0.0
54604,0.0
54605,0.0
54606,0.0
54607,0.0
54608,0.0
54609,0.0
54610,0.0
54611,0.0
54612,0.0
54613,0.0
54614,0.03
54615,0.07
54616,0.13
54617,0.22
54618,0.34
54619,0.33
54620,0.41
54621,0.49
54622,0.51
54623,0.32
54624,0.39
54625,0.38
54626,0.28
54627,0.24
54628,0.18
54629,0.29
54630,0.49
54631,0.36
54632,0.19
54633,0.22
54634,0.07
54635,0.01
54636,0.0
54637,0.0
54638,0.0
54639,0.0
54640,0.0
54641,0.0
54642,0.0
54643,0.0
54644,0.0
54645,0.0
54646,0.0
54647,0.0
54648,0.0
54701,0.0
54702,0.0
54703,0.0
54704,0.0
54705,0.0
54706,0.0
54707,0.0
54708,0.0
54709,0.0
54710,0.0
54711,0.0
54712,0.0
54713,0.01
54714,0.02
54715,0.03
54716,0.18
54717,0.33
54718,0.41
54719,0.46
54720,0.53
54721,0.56
54722,0.55
54723,0.52
54724,0.34
54725,0.6
54726,0.38
54727,0.57
54728,0.55
54729,0.42
54730,0.27
54731,0.19
54732,0.09
54733,0.24
54734,0.09
54735,0.01
54736,0.0
54737,0.0
54738,0.0
54739,0.0
54740,0.0
54741,0.0
54742,0.0
54743,0.0
54744,0.0
54745,0.0
54746,0.0
54747,0.0
54748,0.0
54801,0.0
54802,0.0
54803,0.0
54804,0.0
54805,0.0
54806,0.0
54807,0.0
54808,0.0
54809,0.0
54810,0.0
54811,0.0
54812,0.0
54813,0.01
54814,0.03
54815,0.04
54816,0.19
54817,0.32
54818,0.39
54819,0.26
54820,0.26
54821,0.34
54822,0.57
54823,0.57
54824,0.59
54825,0.59
54826,0.58
54827,0.57
54828,0.56
54829,0.52
54830,0.47
54831,0.17
54832,0.32
54833,0.24
54834,0.09
54835,0.01
54836,0.0
54837,0.0
54838,0.0
54839,0.0
54840,0.0
54841,0.0
54842,0.0
54843,0.0
54844,0.0
54845,0.0
54846,0.0
54847,0.0
54848,0.0
54901,0.0
54902,0.0
54903,0.0
54904,0.0
54905,0.0
54906,0.0
54907,0.0
54908,0.0
54909,0.0
54910,0.0
54911,0.0
54912,0.0
54913,0.01
54914,0.02
54915,0.03
54916,0.19
54917,0.33
54918,0.39
54919,0.46
54920,0.51
54921,0.45
54922,0.38
54923,0.58
54924,0.59
54925,0.58
54926,0.27
54927,0.55
54928,0.53
54929,0.48
54930,0.44
54931,0.31
54932,0.09
54933,0.08
54934,0.03
54935,0.0
54936,0.01
54937,0.0
54938,0.0
54939,0.0
54940,0.0
54941,0.0
54942,0.0
54943,0.0
54944,0.0
54945,0.0
54946,0.0
54947,0.0
54948,0.0
55001,0.0
55002,0.0
55003,0.0
55004,0.0
55005,0.0
55006,0.0
55007,0.0
55008,0.0
55009,0.0
55010,0.0
55011,0.0
55012,0.0
55013,0.01
55014,0.03
55015,0.03
55016,0.04
55017,0.05
55018,0.07
55019,0.08
55020,0.08
55021,0.12
55022,0.11
55023,0.11
55024,0.11
55025,0.11
55026,0.11
55027,0.09
55028,0.16
55029,0.14
55030,0.06
55031,0.03
55032,0.01
55033,0.01
55034,0.0
55035,0.0
55036,0.0
55037,0.0
55038,0.0
55039,0.0
55040,0.0
55041,0.0
55042,0.0
55043,0.0
55044,0.0
55045,0.0
55046,0.0
55047,0.0
55048,0.0
55101,0.0
55102,0.0
55103,0.0
55104,0.0
55105,0.0
55106,0.0
55107,0.0
55108,0.0
55109,0.0
55110,0.0
55111,0.0
55112,0.0
55113,0.0
